-17.438 + 107.574i
1.079 + -94.613i
-100.754 + 281.733i
-13.544 + -142.359i
350.103 + 268.311i
-318.352 + -137.255i
428.568 + -10.402i
-59.053 + 209.609i
166.519 + -144.474i
155.642 + -119.163i
-2.902 + -313.047i
-127.551 + -175.213i
-99.468 + -22.046i
-229.403 + 32.562i
-262.314 + -283.361i
143.098 + 260.438i
-182.307 + -111.979i
-182.866 + -118.320i
-112.775 + 8.098i
-22.764 + 270.950i
-260.765 + 248.979i
182.352 + 71.593i
366.610 + -78.460i
-0.001 + 15.071i
-22.593 + -6.263i
279.350 + -203.867i
-423.126 + -81.486i
-51.292 + -185.552i
-151.737 + 174.703i
-110.965 + 149.064i
374.616 + -441.515i
-173.317 + 76.030i
52.832 + -75.686i
-36.900 + -0.419i
-131.269 + -25.909i
126.468 + 73.946i
162.177 + -339.510i
-161.791 + -126.199i
-93.948 + -456.134i
-272.783 + 165.295i
-45.181 + 78.839i
-51.872 + -78.986i
-39.406 + 30.973i
-202.093 + 134.283i
8.703 + -35.519i
116.804 + -85.016i
-238.912 + 189.634i
-319.915 + -186.902i
-170.405 + 322.277i
-9.716 + 316.498i
134.450 + 420.787i
60.883 + -246.472i
232.179 + 242.559i
-154.192 + -35.250i
-10.567 + 151.396i
-93.233 + 25.011i
91.489 + 210.122i
159.565 + 206.188i
82.237 + -170.244i
81.937 + -117.368i
214.901 + -209.329i
-211.908 + -6.943i
4.033 + -138.086i
-120.704 + -60.102i
-107.179 + 277.811i
-14.082 + 103.963i
-9.313 + -19.748i
77.235 + -140.408i
-41.290 + 235.524i
-345.006 + 3.349i
12.509 + -9.545i
246.629 + 447.198i
-145.618 + -89.780i
178.290 + -85.177i
237.835 + -102.435i
-11.598 + -11.970i
-218.644 + -148.746i
87.821 + 106.890i
87.400 + -181.902i
101.851 + -179.846i
-192.582 + 141.145i
-149.090 + -161.797i
143.405 + 117.698i
4.839 + -220.810i
-314.824 + 131.677i
-321.630 + -65.324i
-5.791 + 370.326i
89.048 + 83.668i
-25.896 + -8.245i
-181.127 + 141.414i
182.411 + -280.762i
146.698 + 161.246i
-377.596 + 17.932i
71.465 + -192.323i
-261.507 + 119.149i
-134.695 + 151.251i
45.162 + 249.904i
141.216 + -13.368i
127.421 + -68.066i
-159.439 + -20.905i
-72.397 + -261.638i
-160.025 + 141.765i
164.888 + 326.713i
-220.651 + 32.180i
353.290 + -97.201i
-166.129 + 240.613i
251.821 + 332.553i
65.747 + 40.336i
260.205 + -176.678i
15.314 + 126.772i
315.512 + -16.343i
-82.408 + -81.595i
286.799 + -148.179i
-114.705 + -22.010i
-39.631 + 43.174i
-66.958 + 116.500i
-43.941 + 115.889i
281.539 + 72.724i
-87.215 + 148.771i
260.153 + -174.006i
-119.988 + -266.226i
-173.740 + -79.694i
215.281 + 225.874i
-99.205 + -80.838i
244.422 + 133.605i
-157.480 + -142.872i
245.002 + -3.475i
-167.410 + 83.774i
146.339 + -188.386i
-225.117 + 8.792i
-8.423 + 159.718i
76.999 + 335.006i
-133.033 + -211.723i
312.538 + 109.642i
-16.949 + 74.429i
118.953 + -192.152i
13.250 + 91.418i
9.335 + -22.448i
335.859 + -337.083i
-212.300 + 0.533i
205.662 + -180.948i
-72.250 + 23.154i
-8.163 + -20.545i
19.475 + -81.208i
-202.115 + 24.502i
128.402 + 37.800i
-76.135 + -4.170i
-48.893 + -261.680i
72.217 + 8.558i
-288.531 + 135.905i
-93.681 + -32.716i
187.293 + 97.453i
85.315 + 65.562i
-110.266 + -124.655i
-5.355 + -32.325i
64.078 + 15.796i
-146.229 + 185.703i
-11.869 + -165.641i
-60.234 + 69.644i
75.722 + 105.093i
-314.180 + -226.835i
105.619 + 61.014i
-42.370 + -102.478i
46.358 + -126.930i
-618.517 + -74.907i
-92.951 + 185.659i
139.614 + 332.940i
239.558 + -102.820i
-245.952 + -31.939i
-153.190 + -89.061i
-86.746 + -45.001i
24.999 + 215.408i
-244.939 + 181.841i
-2.987 + -83.647i
-39.545 + 265.843i
200.862 + 286.781i
68.124 + 12.773i
133.371 + -285.693i
135.191 + 11.207i
-112.940 + 84.347i
-197.105 + 117.225i
307.266 + -182.346i
148.205 + 326.980i
-274.437 + -306.769i
113.342 + 60.513i
143.106 + 243.622i
-151.360 + -249.630i
125.272 + -242.734i
156.866 + -150.465i
-322.481 + -35.064i
-234.547 + -261.641i
8.654 + 172.161i
-54.640 + -188.588i
-183.331 + -4.410i
-51.732 + 163.022i
-161.394 + 61.694i
248.824 + 18.899i
-108.506 + 139.115i
-13.951 + -38.546i
53.193 + 6.034i
-258.176 + 174.977i
76.949 + -45.435i
-130.630 + 131.969i
-102.841 + 98.481i
-150.008 + 176.191i
228.377 + 104.567i
73.130 + 240.545i
67.974 + -205.343i
-344.942 + 250.926i
172.494 + -26.703i
18.971 + 161.233i
-96.906 + -0.747i
280.446 + -90.686i
-169.254 + 10.303i
18.713 + 36.561i
0.333 + 325.458i
161.610 + -65.606i
145.520 + 10.665i
399.780 + 144.141i
11.701 + -177.288i
44.086 + -27.869i
-23.120 + -92.564i
124.761 + 152.681i
-5.787 + -75.349i
178.713 + 101.797i
9.394 + -167.037i
-1.096 + -16.797i
13.721 + -26.867i
-132.249 + -162.187i
-36.674 + -83.240i
-11.971 + 147.345i
-171.660 + 51.226i
151.197 + -289.536i
-14.534 + 222.091i
-102.396 + -68.256i
-56.916 + 55.691i
330.794 + 256.213i
213.608 + -4.378i
-39.921 + -320.239i
12.875 + -51.257i
-34.956 + -120.106i
24.649 + -63.225i
111.873 + 156.804i
-25.440 + -214.833i
-217.635 + -60.836i
92.884 + -45.941i
42.498 + -82.046i
-413.306 + -156.454i
68.240 + -155.286i
-149.325 + 490.527i
159.401 + -78.990i
131.761 + -52.128i
200.968 + -311.304i
-195.911 + 212.554i
-46.874 + -132.780i
193.874 + -176.573i
209.350 + 386.380i
-275.702 + -146.573i
164.055 + -330.853i
119.721 + 58.186i
-362.499 + -181.348i
-128.560 + 13.748i
-150.535 + -142.457i
12.029 + -11.652i
-212.352 + 430.601i
-62.272 + -29.129i
-20.277 + -25.968i
165.300 + 76.853i
-328.977 + 98.238i
105.003 + -144.858i
-179.495 + 42.016i
-147.916 + 34.455i
255.906 + 24.775i
-193.442 + 14.828i
109.843 + -53.439i
-160.406 + 184.330i
132.147 + -70.417i
52.051 + 88.592i
-129.379 + -77.225i
-80.148 + 190.686i
185.065 + -119.496i
153.386 + 110.209i
-316.663 + 30.919i
173.792 + -40.198i
133.160 + 236.826i
19.048 + -225.445i
46.710 + 120.124i
-137.340 + -95.460i
217.388 + 202.176i
25.387 + -16.927i
-162.555 + -262.176i
78.127 + -17.580i
-276.198 + 189.054i
31.192 + -39.414i
-59.292 + -119.749i
38.852 + 83.672i
27.671 + -5.965i
-46.717 + -133.088i
74.390 + -194.565i
-191.133 + 48.553i
-267.565 + -182.803i
5.142 + 253.375i
-24.661 + -222.267i
-126.677 + 35.690i
-95.841 + 69.555i
-35.269 + 236.131i
154.271 + -38.268i
-55.686 + 52.357i
46.993 + -80.169i
114.831 + 279.985i
-13.982 + 31.742i
203.239 + -370.015i
-15.653 + 288.771i
-237.815 + -55.535i
-7.085 + -158.969i
-49.989 + 103.050i
-22.865 + 225.310i
-43.212 + 34.129i
-174.876 + -50.368i
129.954 + 332.767i
104.713 + -131.130i
135.128 + 13.458i
184.307 + 24.227i
-72.229 + -143.126i
126.588 + -265.534i
-146.295 + 360.791i
53.998 + -272.530i
262.280 + -12.673i
-71.448 + 168.002i
73.511 + -99.160i
49.108 + -432.829i
-58.533 + 23.823i
-174.041 + -68.186i
1.655 + -48.939i
-268.706 + 63.768i
24.316 + 123.525i
156.056 + -59.854i
-10.423 + -79.623i
121.755 + 56.199i
-188.993 + -44.548i
169.012 + -159.850i
-53.051 + 207.640i
166.522 + -240.203i
-16.693 + -3.129i
-92.993 + -170.978i
101.421 + 17.431i
-1.210 + -93.457i
-157.347 + -224.218i
195.403 + -100.516i
-410.769 + -204.646i
-222.875 + 407.497i
-287.668 + 90.594i
-16.308 + 130.596i
-90.959 + 419.086i
-91.761 + 144.540i
295.191 + 229.314i
106.535 + -241.727i
-35.765 + 215.666i
143.022 + -170.135i
170.238 + 61.083i
65.461 + 134.434i
53.649 + -113.616i
99.522 + 42.077i
119.574 + -198.666i
-313.993 + 80.947i
-132.124 + 38.628i
74.633 + -76.271i
52.418 + 246.547i
170.310 + 129.388i
243.539 + -271.455i
-194.666 + -210.910i
-193.644 + 20.108i
-87.118 + -5.938i
182.233 + 169.482i
-387.971 + -289.227i
198.980 + -15.710i
-208.269 + 202.020i
-5.932 + -231.818i
8.361 + 54.269i
-143.362 + -43.268i
-291.161 + 98.633i
1.864 + 23.265i
-127.130 + 125.621i
-126.567 + 114.635i
48.690 + 349.884i
229.906 + 10.905i
30.369 + -29.798i
-38.662 + -163.086i
-207.170 + 100.954i
-47.598 + 76.082i
142.187 + 70.054i
-142.550 + -3.480i
49.890 + 49.112i
30.157 + 83.960i
-275.113 + 272.150i
105.381 + -5.655i
175.487 + 43.181i
-15.472 + 83.750i
-137.747 + -160.067i
-7.757 + 112.084i
-67.931 + 22.120i
93.255 + 204.540i
82.274 + 287.345i
259.682 + -169.574i
-89.541 + -123.101i
127.898 + -27.632i
-267.846 + -24.991i
-53.790 + -171.517i
51.279 + 47.707i
-212.611 + 76.268i
5.567 + 70.628i
-46.721 + 124.227i
-107.464 + -88.867i
49.739 + 142.804i
-206.038 + 280.707i
-19.100 + 70.995i
272.501 + 283.498i
95.521 + 100.290i
56.484 + 0.069i
49.470 + 119.560i
108.376 + 87.127i
223.936 + 102.697i
211.675 + -168.037i
-8.563 + 83.570i
227.385 + -294.387i
181.973 + 46.161i
-137.044 + -106.171i
2.234 + -62.014i
-152.591 + 65.623i
355.515 + 223.251i
-86.948 + -211.961i
184.324 + -197.060i
52.958 + -117.909i
-27.303 + -66.784i
70.311 + 30.485i
-23.116 + -245.933i
-33.902 + 164.182i
-61.215 + -84.394i
64.709 + 170.788i
-94.884 + -84.171i
151.785 + 43.174i
-31.225 + 138.871i
286.210 + -139.877i
73.048 + -130.610i
-259.364 + -95.445i
-80.843 + 59.426i
334.718 + 125.947i
14.920 + -65.907i
-21.151 + 25.184i
98.629 + -73.583i
213.042 + 105.391i
10.263 + -315.225i
38.716 + 5.931i
-323.023 + -73.544i
417.646 + -9.998i
-2.270 + -18.378i
-207.481 + -302.142i
-166.924 + -37.972i
-226.027 + 82.302i
82.925 + 115.980i
-120.710 + 157.411i
-36.278 + -63.295i
331.353 + 53.512i
-80.490 + -104.622i
195.705 + 77.089i
-216.710 + -190.934i
-100.868 + 33.851i
-33.409 + 145.396i
-11.175 + -185.848i
-234.278 + 120.465i
332.860 + 6.286i
-111.212 + -12.782i
-160.249 + 216.813i
-63.516 + 172.946i
398.049 + 137.128i
110.612 + -17.390i
-159.874 + -224.727i
-19.639 + 160.807i
128.701 + -210.679i
-18.461 + 145.368i
-4.580 + -26.153i
221.406 + -28.280i
-219.795 + -4.127i
47.428 + -94.927i
-223.395 + 82.235i
143.908 + 23.052i
-237.486 + -38.503i
-27.936 + 77.709i
85.426 + -86.139i
139.799 + 114.590i
-196.771 + -109.044i
50.497 + -23.766i
188.363 + -259.264i
-196.067 + 34.831i
-175.890 + 363.797i
182.117 + 72.187i
276.974 + -216.454i
116.265 + 19.221i
-343.187 + -197.297i
-3.006 + -127.439i
337.075 + 183.440i
-125.313 + -53.511i
-148.969 + -280.543i
-41.905 + 102.049i
-42.239 + -167.977i
-26.120 + 208.651i
141.544 + 5.967i
-18.542 + -212.607i
98.436 + -14.276i
-212.493 + 187.647i
-36.655 + 143.253i
432.345 + 8.868i
-119.567 + -511.429i
-178.870 + -31.258i
-38.059 + -139.739i
-96.466 + 6.550i
47.899 + 108.081i
-176.359 + -135.232i
142.837 + 362.353i
-172.335 + -60.468i
226.148 + 235.705i
-30.281 + -101.976i
-81.371 + 25.522i
-211.116 + 121.148i
122.083 + 59.790i
93.729 + 113.417i
16.169 + 47.073i
-50.960 + -32.564i
123.142 + -156.712i
-96.146 + 12.479i
-288.146 + 339.560i
108.426 + 32.820i
95.103 + 56.611i
-91.719 + -44.200i
63.709 + -97.145i
-221.369 + 265.021i
76.580 + -38.291i
113.309 + 95.608i
-214.133 + 106.066i
32.623 + 236.218i
116.904 + -52.248i
5.009 + 87.333i
260.605 + 235.773i
119.465 + 159.279i
-8.037 + 102.434i
439.536 + -217.005i
-208.167 + 87.431i
-80.234 + -110.310i
61.624 + 248.916i
86.821 + -69.811i
67.376 + -93.825i
-141.064 + 225.254i
60.579 + -52.166i
351.244 + 102.661i
48.237 + 185.960i
119.525 + -306.123i
255.483 + 16.857i
-90.803 + -150.379i
83.071 + -97.480i
-160.180 + -88.180i
-40.267 + -46.896i
-135.256 + 75.970i
20.587 + 406.514i
-8.819 + -36.336i
165.143 + 213.129i
42.356 + 199.400i
432.126 + -247.536i
-42.233 + 119.647i
71.676 + -217.423i
259.417 + 187.933i
299.283 + -316.187i
10.250 + -135.542i
-213.556 + -24.383i
337.913 + -166.342i
-64.108 + 11.652i
-242.332 + -225.631i
-3.632 + -288.129i
-121.777 + 163.395i
-22.475 + 161.097i
-95.718 + -7.240i
106.368 + 60.429i
86.813 + 167.307i
-199.179 + 40.919i
289.149 + 78.315i
183.717 + -157.635i
-69.441 + -85.939i
96.873 + -94.140i
38.353 + 55.758i
107.125 + 162.203i
84.730 + -182.366i
99.592 + -22.233i
-83.903 + -11.459i
79.096 + 182.702i
309.924 + -83.489i
-206.123 + -90.809i
-32.111 + -199.505i
38.155 + 24.925i
85.441 + 215.315i
222.624 + -248.354i
0.074 + -306.966i
90.607 + -55.729i
79.483 + 83.291i
-192.174 + -274.136i
39.971 + -440.836i
-79.930 + 20.584i
-424.335 + 33.525i
-36.819 + -33.170i
-65.298 + 159.924i
91.406 + 48.104i
23.617 + -18.868i
33.161 + 65.401i
-118.955 + 15.269i
155.842 + -235.754i
-17.126 + 132.783i
-67.781 + -12.713i
35.978 + 12.996i
83.679 + -47.458i
79.074 + -103.724i
-82.806 + -57.894i
-253.360 + -99.854i
54.999 + 296.389i
62.299 + 77.049i
-23.851 + 124.745i
54.595 + -132.632i
-75.439 + 64.395i
-0.517 + 143.916i
103.512 + 145.286i
164.877 + -243.375i
23.131 + 34.489i
-150.020 + -11.335i
-105.024 + 247.093i
236.555 + -114.160i
96.474 + -61.293i
-76.312 + -34.618i
-182.700 + -244.192i
-88.309 + -64.616i
149.064 + 364.703i
-61.715 + -28.013i
91.533 + 0.986i
-9.545 + -113.570i
-132.245 + -64.782i
-115.687 + 167.832i
120.058 + 169.405i
109.083 + -72.274i
-73.097 + 65.069i
106.950 + -69.204i
-135.140 + 19.062i
-117.105 + 18.204i
296.320 + -8.281i
-2.938 + -40.167i
-163.420 + 96.157i
100.506 + -91.974i
-298.043 + -51.157i
-112.807 + 90.422i
37.349 + 58.949i
-63.618 + 220.429i
120.540 + 21.636i
155.837 + 300.092i
362.393 + -174.731i
337.669 + -296.610i
-207.321 + 40.224i
-313.083 + -188.193i
452.401 + 67.969i
-47.971 + 61.529i
-157.382 + -71.139i
75.312 + 90.686i
-76.123 + -97.805i
192.867 + 9.608i
98.797 + -101.930i
-183.752 + -64.757i
148.675 + -131.143i
58.861 + 68.538i
-40.190 + -18.923i
-14.973 + -138.024i
-144.995 + 68.724i
43.746 + 152.164i
-71.043 + -185.883i
150.867 + 81.474i
16.465 + 83.289i
144.662 + -77.806i
-11.057 + -391.843i
41.594 + -59.363i
-94.927 + 86.472i
-190.269 + -203.305i
222.906 + 20.804i
-165.502 + 41.020i
-84.919 + 363.304i
154.620 + -102.822i
-174.087 + 89.285i
91.361 + 96.780i
231.579 + -32.652i
26.531 + -125.050i
-229.894 + -18.989i
157.376 + 5.376i
43.440 + 226.735i
-20.973 + -191.993i
294.431 + 107.928i
79.481 + -167.212i
-51.675 + 50.922i
-47.588 + -202.247i
104.830 + -272.789i
-173.005 + 76.012i
-6.068 + 127.368i
111.929 + -261.925i
-118.360 + 74.698i
-205.480 + -15.741i
-21.330 + -46.346i
92.020 + 176.750i
183.305 + -229.454i
-74.204 + -217.219i
73.724 + -6.912i
-297.250 + -141.596i
122.990 + 159.816i
-230.983 + 108.606i
68.697 + 71.146i
207.415 + 111.731i
-89.531 + -98.588i
-1.998 + -112.037i
-99.918 + -2.244i
74.871 + -23.810i
-131.002 + 117.954i
-105.821 + -70.661i
53.000 + -38.071i
43.820 + 147.398i
185.315 + 54.153i
12.680 + -155.705i
-139.989 + -306.836i
79.377 + 107.165i
10.739 + 45.466i
-94.507 + -229.983i
158.884 + -198.274i
-118.818 + -67.509i
-375.738 + 28.195i
-140.285 + 89.595i
64.508 + -334.923i
-65.740 + 266.585i
-196.308 + -104.753i
-19.187 + -39.967i
-69.339 + 255.645i
3.677 + 93.467i
-109.861 + 196.154i
257.831 + -2.685i
105.296 + -38.884i
-56.711 + -125.540i
231.737 + -175.092i
-201.621 + -126.728i
315.557 + -225.222i
-525.764 + 41.394i
46.020 + -74.748i
53.101 + 234.986i
-386.303 + 22.242i
-24.607 + 172.970i
382.905 + 69.824i
40.208 + -74.478i
-340.537 + 77.468i
9.421 + 198.218i
267.688 + -25.953i
162.851 + 8.944i
-74.988 + -319.896i
-130.158 + 53.864i
-129.377 + -34.332i
176.039 + 129.739i
-48.315 + 23.162i
-58.406 + -48.719i
205.847 + -20.341i
115.712 + 105.808i
61.068 + -247.023i
-107.736 + -195.074i
276.978 + 211.004i
-90.733 + -214.329i
-319.388 + 199.354i
45.404 + -50.046i
-94.090 + 161.552i
-19.409 + 57.973i
75.334 + -89.616i
144.876 + 69.073i
18.741 + -371.340i
-146.275 + -235.106i
-194.539 + 68.094i
-173.718 + 73.256i
-218.767 + 77.369i
51.884 + 2.754i
-211.814 + 230.904i
-68.415 + 58.330i
96.134 + -138.129i
-211.481 + 179.730i
117.878 + 212.108i
169.041 + 32.674i
-256.760 + 62.670i
53.131 + -45.188i
-256.419 + 266.037i
156.236 + 97.149i
-306.582 + -84.296i
14.567 + 179.928i
88.756 + 263.034i
167.109 + 44.856i
12.349 + 6.795i
92.723 + 15.971i
-190.763 + 12.771i
215.046 + 155.385i
-122.934 + 38.893i
183.682 + -149.063i
-111.923 + 265.329i
108.721 + 110.911i
46.651 + -292.497i
59.539 + -17.998i
70.882 + 382.950i
175.682 + -35.841i
-171.073 + -112.350i
253.152 + 15.036i
223.404 + 131.392i
137.572 + -161.314i
-124.377 + -401.847i
154.864 + -51.814i
-249.235 + -14.932i
151.699 + -129.673i
-72.046 + -169.494i
-144.497 + -174.450i
183.784 + 7.587i
-0.352 + -12.064i
-375.499 + -469.554i
-145.631 + 43.412i
-55.931 + 239.714i
107.575 + 33.464i
-52.851 + 6.620i
-45.169 + -105.440i
49.034 + -225.568i
6.092 + 216.548i
-339.818 + -309.438i
154.929 + -4.776i
-101.666 + 28.205i
-42.276 + -60.106i
-10.608 + -265.448i
-173.722 + -11.109i
-236.081 + 246.992i
-39.824 + 65.954i
169.806 + 72.134i
2.642 + 112.703i
-89.292 + 47.536i
170.516 + -76.676i
-92.630 + 105.858i
21.415 + -59.743i
-168.931 + 181.159i
45.973 + -51.037i
171.314 + 247.277i
27.807 + 2.121i
173.680 + 28.486i
165.132 + -147.143i
92.034 + -103.842i
-60.779 + -167.565i
-64.087 + -204.312i
-90.167 + -123.719i
3.513 + 55.342i
-377.372 + -101.778i
141.810 + 333.774i
65.714 + 44.108i
-90.702 + 211.346i
-80.196 + -138.013i
192.007 + 299.107i
92.605 + 57.921i
-16.427 + -85.415i
47.782 + -136.100i
66.151 + 45.181i
-110.291 + -33.178i
102.562 + -77.759i
19.647 + 40.370i
-92.578 + 3.927i
137.656 + -177.859i
-10.513 + 55.448i
-136.088 + -208.851i
-179.482 + -76.232i
-194.397 + 74.899i
130.545 + 130.927i
-1.602 + 91.033i
173.185 + -425.347i
-190.557 + -96.911i
-374.245 + 193.336i
60.087 + 86.365i
-90.373 + 89.748i
-103.590 + -27.841i
346.546 + 57.439i
-233.804 + -65.547i
119.187 + -71.473i
-240.494 + 170.764i
-74.286 + -81.681i
119.607 + 259.927i
-16.264 + -62.139i
-24.052 + 28.881i
91.753 + -162.046i
13.852 + 147.337i
-24.764 + -50.454i
-36.507 + -95.052i
201.390 + 220.730i
-40.728 + -176.185i
-251.662 + 116.010i
-88.236 + 44.417i
-116.724 + 86.768i
109.846 + 150.474i
52.221 + 26.058i
-98.500 + -219.493i
-300.766 + 112.433i
-58.978 + 275.480i
-175.062 + 91.848i
39.121 + 265.952i
58.864 + 23.685i
387.080 + 278.034i
-179.087 + -97.670i
252.021 + -182.076i
228.956 + 149.301i
29.311 + -308.511i
-157.233 + 44.480i
-167.826 + -233.370i
99.309 + 135.570i
-429.609 + 22.134i
146.630 + 340.324i
9.453 + 163.252i
130.782 + 289.649i
41.812 + -88.036i
218.624 + 147.148i
-137.820 + -43.461i
40.902 + 316.897i
73.366 + 85.724i
91.290 + 234.381i
165.713 + -162.491i
-44.449 + 179.414i
-77.572 + 145.807i
7.797 + -125.941i
253.381 + 88.311i
155.043 + 63.413i
-230.182 + 63.657i
379.695 + -503.930i
8.744 + 348.185i
161.166 + 171.616i
290.042 + -93.340i
-174.027 + -277.329i
252.763 + 64.320i
2.804 + -177.661i
20.648 + -144.377i
-24.545 + -246.165i
-70.304 + -24.619i
12.793 + 10.586i
-52.341 + 60.553i
67.329 + -256.466i
-76.437 + 16.590i
163.404 + 247.781i
17.693 + -50.654i
-101.094 + -175.105i
113.454 + 107.187i
2.346 + 53.654i
47.214 + -144.101i
207.300 + -64.377i
-125.355 + -178.849i
-127.149 + 36.186i
-204.265 + 142.827i
141.750 + -208.321i
43.745 + 209.997i
-31.747 + 221.188i
107.871 + -207.073i
-102.400 + -54.955i
-124.324 + 275.725i
243.879 + 21.527i
128.587 + 32.295i
232.339 + 38.399i
90.371 + -134.864i
134.771 + 66.709i
35.838 + -230.326i
-168.466 + 26.201i
-89.909 + -105.388i
-23.726 + 289.128i
-39.444 + 96.811i
299.080 + -9.496i
55.653 + -53.417i
-77.601 + 146.892i
166.079 + -101.932i
90.385 + 40.557i
-169.131 + -139.813i
77.122 + 112.302i
115.136 + 88.880i
43.848 + 74.212i
19.943 + -153.124i
156.418 + -90.875i
-21.708 + 84.086i
4.431 + -323.945i
-16.532 + 145.808i
11.912 + -283.527i
66.438 + 45.244i
134.318 + 74.496i
-32.565 + -84.018i
238.006 + -107.236i
76.743 + -120.243i
-123.113 + -195.057i
-251.091 + -46.949i
370.768 + 91.443i
-117.471 + -38.347i
-132.444 + 176.838i
182.008 + 4.501i
152.956 + 17.343i
-64.315 + -171.095i
-58.290 + -53.628i
113.438 + 34.726i
-247.359 + -91.218i
-25.898 + -75.373i
159.177 + -17.421i
-147.194 + -28.320i
-108.118 + 166.246i
42.463 + 98.828i
519.527 + -159.909i
-145.394 + -74.341i
-39.552 + -204.344i
15.265 + 8.393i
-74.517 + 85.461i
-61.699 + 10.362i
-183.723 + 34.266i
337.554 + 175.410i
49.951 + 51.876i
89.667 + -421.109i
-35.050 + -48.613i
-105.076 + 21.211i
-215.565 + -196.850i
-6.725 + -2.957i
95.626 + 18.299i
-142.211 + 13.785i
-43.988 + -0.315i
150.083 + -38.680i
-11.309 + 250.772i
-88.376 + -237.251i
272.722 + 24.491i
-184.143 + -23.383i
191.492 + -102.867i
-101.931 + -23.228i
-164.714 + -42.177i
21.336 + 24.477i
19.963 + -22.158i
-58.148 + -16.357i
-246.722 + -152.626i
-92.068 + 199.574i
145.463 + -158.210i
84.487 + 258.756i
-11.768 + -62.650i
215.696 + -352.828i
-251.355 + 192.547i
7.616 + -15.311i
-340.425 + -374.303i
-104.092 + 28.094i
-125.190 + 268.270i
39.512 + 23.103i
-121.591 + -48.719i
-139.777 + 50.088i
-46.183 + 223.178i
224.864 + 57.931i
-346.851 + -17.136i
52.319 + 108.921i
-223.208 + -106.452i
203.596 + 120.382i
206.052 + 313.566i
-52.394 + -341.372i
95.755 + -75.405i
-197.560 + 92.430i
6.686 + 63.612i
46.898 + 86.101i
108.023 + 54.841i
-24.146 + -66.241i
175.258 + -262.670i
-196.882 + 82.228i
-148.045 + 246.133i
76.754 + 96.852i
361.605 + -394.404i
-221.803 + 173.905i
-164.724 + -87.488i
167.344 + 274.953i
67.802 + -141.145i
145.731 + -137.738i
-211.834 + 247.132i
-38.611 + 77.988i
62.823 + -285.493i
60.272 + 167.868i
-37.833 + 158.503i
0.760 + 117.024i
286.655 + -131.665i
202.760 + 13.794i
-152.709 + 404.040i
231.911 + -199.875i
141.304 + 5.122i
20.265 + -51.066i
-79.823 + 302.696i
431.883 + -49.739i
259.735 + -157.513i
-22.836 + -509.562i
17.595 + -18.509i
-190.243 + -71.284i
-183.475 + -42.478i
151.379 + -103.050i
-140.323 + 80.664i
-268.337 + -197.018i
138.164 + 90.497i
-132.276 + 157.454i
-69.598 + 147.718i
69.658 + -7.676i
84.268 + 197.909i
132.214 + 84.427i
107.825 + -132.393i
-2.007 + -83.153i
235.380 + -128.617i
-89.498 + 75.598i
109.191 + 24.646i
176.794 + -70.760i
133.851 + 41.428i
-64.405 + -327.104i
234.847 + 426.484i
17.595 + -22.353i
63.128 + -273.554i
326.882 + -204.245i
-98.366 + -166.489i
-249.121 + -284.597i
-150.834 + -352.192i
-129.870 + 37.370i
-299.162 + 152.148i
-41.063 + -4.332i
-194.501 + 39.941i
20.053 + 21.502i
-18.580 + 94.723i
15.208 + 85.602i
-77.669 + 8.497i
174.556 + -254.693i
5.248 + 325.000i
-303.404 + -275.829i
252.540 + 307.114i
-161.342 + 28.344i
217.132 + -58.902i
-69.046 + 70.687i
153.773 + -190.671i
-172.358 + 3.250i
87.897 + -5.945i
-46.870 + 75.116i
-198.264 + 55.793i
162.908 + 200.198i
89.863 + -263.531i
-52.709 + -5.277i
236.274 + 79.290i
50.486 + -18.984i
-5.683 + -86.345i
43.638 + -128.518i
89.126 + -43.457i
-102.733 + -19.712i
-62.012 + -20.010i
118.711 + -102.450i
-240.771 + 25.327i
-115.466 + 25.424i
317.829 + -100.535i
-112.141 + 78.828i
-38.674 + -243.520i
85.257 + 8.361i
-122.646 + 45.913i
-161.441 + -48.708i
251.176 + 282.884i
79.118 + -100.921i
196.356 + 223.499i
-66.255 + -267.022i
-16.467 + -159.497i
-103.756 + 152.700i
-181.615 + -100.886i
138.879 + 23.089i
-132.339 + -20.323i
-124.966 + 58.545i
273.942 + 128.407i
183.309 + -75.345i
-28.041 + -124.116i
-142.236 + -171.705i
-70.292 + -22.189i
0.400 + 51.937i
-162.648 + 53.247i
-170.704 + 26.335i
241.482 + 159.562i
152.583 + 177.036i
137.780 + -228.717i
-11.723 + -131.798i
-52.408 + -139.171i
46.508 + 185.232i
201.267 + -47.892i
113.795 + -341.247i
17.870 + -39.725i
-278.923 + -181.808i
27.648 + -60.806i
-227.852 + 149.496i
69.683 + -149.688i
-43.534 + 123.447i
145.919 + 222.291i
45.350 + -190.073i
-110.376 + -54.490i
-90.799 + 96.844i
-92.540 + 110.347i
38.837 + 79.802i
277.871 + -92.276i
-51.630 + 113.529i
140.346 + -74.833i
107.333 + 1.396i
342.865 + -210.526i
-56.931 + -117.451i
-88.688 + -23.915i
46.236 + -117.363i
98.347 + -148.760i
-164.878 + 97.711i
61.268 + -311.737i
194.321 + 41.270i
-380.060 + -330.243i
-29.657 + -31.420i
-150.268 + -72.224i
36.675 + 103.428i
-195.448 + -8.606i
200.691 + -236.714i
-249.860 + 256.093i
-212.683 + -76.866i
292.913 + 13.186i
23.558 + 34.354i
-157.344 + 265.903i
224.616 + -275.852i
178.641 + 156.671i
